# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	77529	78254	-	WP_103286428.1	WP_103286428.1		V-type ATP synthase subunit D		35588751	CRG89_RS00395	726	241	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	78374	79759	-						35588752	CRG89_RS00400	1386		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	78374	79759	-	WP_103286429.1	WP_103286429.1		V-type ATP synthase subunit B		35588752	CRG89_RS00400	1386	461	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	79752	81539	-						35588753	CRG89_RS00405	1788		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	79752	81539	-	WP_103286430.1	WP_103286430.1		V-type ATP synthase subunit A		35588753	CRG89_RS00405	1788	595	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	81544	82152	-						35588754	CRG89_RS00410	609		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	81544	82152	-	WP_103286431.1	WP_103286431.1		V-type ATP synthase subunit E		35588754	CRG89_RS00410	609	202	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	82193	82849	-						35588755	CRG89_RS00415	657		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	82193	82849	-	WP_103286432.1	WP_103286432.1		hypothetical protein		35588755	CRG89_RS00415	657	218	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	82961	83467	-						35588756	CRG89_RS00420	507		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	82961	83467	-	WP_103286433.1	WP_103286433.1		hypothetical protein		35588756	CRG89_RS00420	507	168	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	83540	83863	+						35588757	CRG89_RS00425	324		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	83540	83863	+	WP_103286434.1	WP_103286434.1		hypothetical protein		35588757	CRG89_RS00425	324	107	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	83954	84301	+						35588758	CRG89_RS00430	348		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	83954	84301	+	WP_103286435.1	WP_103286435.1		hypothetical protein		35588758	CRG89_RS00430	348	115	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	84461	85138	-						35588759	CRG89_RS00435	678		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	84461	85138	-	WP_103286436.1	WP_103286436.1		hypothetical protein		35588759	CRG89_RS00435	678	225	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	85186	86379	+						35588760	CRG89_RS00440	1194		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	85186	86379	+	WP_158648636.1	WP_158648636.1		aminotransferase class V-fold PLP-dependent enzyme		35588760	CRG89_RS00440	1194	397	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	86369	86623	-						35588761	CRG89_RS00445	255		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	86369	86623	-	WP_103286438.1	WP_103286438.1		Lrp/AsnC ligand binding domain-containing protein		35588761	CRG89_RS00445	255	84	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	86777	86986	-						35588762	CRG89_RS00450	210		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	86777	86986	-	WP_103286439.1	WP_103286439.1		hypothetical protein		35588762	CRG89_RS00450	210	69	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	87045	87368	-						35588763	CRG89_RS00455	324		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	87045	87368	-	WP_103286440.1	WP_103286440.1		hypothetical protein		35588763	CRG89_RS00455	324	107	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	87478	88527	+						35588764	CRG89_RS00460	1050		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	87478	88527	+	WP_103287836.1	WP_103287836.1		zinc-binding dehydrogenase		35588764	CRG89_RS00460	1050	349	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	88601	89476	+						35588765	CRG89_RS00465	876		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	88601	89476	+	WP_103286441.1	WP_103286441.1		CoA ester lyase		35588765	CRG89_RS00465	876	291	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	89497	90117	+						35588766	CRG89_RS00470	621		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	89497	90117	+	WP_158648637.1	WP_158648637.1		riboflavin synthase		35588766	CRG89_RS00470	621	206	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	90164	90898	+					ribB	35588767	CRG89_RS00475	735		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	90164	90898	+	WP_103286443.1	WP_103286443.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB	35588767	CRG89_RS00475	735	244	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	90911	91444	+					ribH	35588768	CRG89_RS00480	534		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	90911	91444	+	WP_103287837.1	WP_103287837.1		6,7-dimethyl-8-ribityllumazine synthase	ribH	35588768	CRG89_RS00480	534	177	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	91471	92283	+						35588769	CRG89_RS00485	813		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	91471	92283	+	WP_103286444.1	WP_103286444.1		GTP cyclohydrolase IIa		35588769	CRG89_RS00485	813	270	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	92274	93545	+						35588770	CRG89_RS00490	1272		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	92274	93545	+	WP_103286445.1	WP_103286445.1		amidohydrolase family protein		35588770	CRG89_RS00490	1272	423	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	93552	94241	+						35588771	CRG89_RS00495	690		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	93552	94241	+	WP_197706636.1	WP_197706636.1		2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase		35588771	CRG89_RS00495	690	229	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	94298	94819	-						35588772	CRG89_RS00500	522		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	94298	94819	-	WP_103286446.1	WP_103286446.1		transcription factor		35588772	CRG89_RS00500	522	173	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	95655	95757	-						35588773	CRG89_RS00505	103		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	95655	95757	-				tRNA-Gln		35588773	CRG89_RS00505	76		anticodon=TTG
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	95853	97001	+						35588774	CRG89_RS00510	1149		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	95853	97001	+	WP_103286447.1	WP_103286447.1		hypothetical protein		35588774	CRG89_RS00510	1149	382	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	97046	97612	+						35588775	CRG89_RS00515	567		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	97046	97612	+	WP_103286448.1	WP_103286448.1		nucleotide exchange factor GrpE		35588775	CRG89_RS00515	567	188	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	97609	99438	+					dnaK	35588776	CRG89_RS00520	1830		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	97609	99438	+	WP_103286449.1	WP_103286449.1		molecular chaperone DnaK	dnaK	35588776	CRG89_RS00520	1830	609	
gene	pseudogene	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	99501	99716	+						71811978	CRG89_RS09025	216		partial;pseudo
CDS	without_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	99501	99716	+				DnaJ domain-containing protein		71811978	CRG89_RS09025	216		partial;pseudo
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	99957	100661	+						71811979	CRG89_RS09030	705		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	99957	100661	+	WP_231911589.1	WP_231911589.1		J domain-containing protein		71811979	CRG89_RS09030	705	234	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	100866	101453	+						35588778	CRG89_RS00530	588		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	100866	101453	+	WP_103286451.1	WP_103286451.1		Hsp20/alpha crystallin family protein		35588778	CRG89_RS00530	588	195	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	101495	102226	+						35588779	CRG89_RS00535	732		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	101495	102226	+	WP_103286452.1	WP_103286452.1		PAC2 family protein		35588779	CRG89_RS00535	732	243	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	102232	102690	+						35588780	CRG89_RS00540	459		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	102232	102690	+	WP_158648638.1	WP_158648638.1		Hsp20/alpha crystallin family protein		35588780	CRG89_RS00540	459	152	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	102776	103336	+						35588781	CRG89_RS00545	561		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	102776	103336	+	WP_103286454.1	WP_103286454.1		hypothetical protein		35588781	CRG89_RS00545	561	186	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	103533	103617	+						35588782	CRG89_RS00550	85		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	103533	103617	+				tRNA-Leu		35588782	CRG89_RS00550	85		anticodon=CAG
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	103625	104794	-						35588783	CRG89_RS00555	1170		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	103625	104794	-	WP_103286455.1	WP_103286455.1		FAD-binding oxidoreductase		35588783	CRG89_RS00555	1170	389	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	104827	105408	-						35588784	CRG89_RS00560	582		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	104827	105408	-	WP_103286456.1	WP_103286456.1		hemerythrin domain-containing protein		35588784	CRG89_RS00560	582	193	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	105442	105636	-						35588785	CRG89_RS00565	195		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	105442	105636	-	WP_103286457.1	WP_103286457.1		hypothetical protein		35588785	CRG89_RS00565	195	64	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	105784	106401	+						35588786	CRG89_RS00570	618		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	105784	106401	+	WP_103286458.1	WP_103286458.1		hypothetical protein		35588786	CRG89_RS00570	618	205	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	106503	106652	-						43521413	CRG89_RS08515	150		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	106503	106652	-	WP_158648639.1	WP_158648639.1		hypothetical protein		43521413	CRG89_RS08515	150	49	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	106759	107073	-						35588787	CRG89_RS00575	315		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	106759	107073	-	WP_197706635.1	WP_197706635.1		divalent-cation tolerance protein CutA		35588787	CRG89_RS00575	315	104	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	107111	108316	+						35588788	CRG89_RS00580	1206		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	107111	108316	+	WP_103286460.1	WP_103286460.1		site-2 protease family protein		35588788	CRG89_RS00580	1206	401	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	108567	109226	+					psmB	35588789	CRG89_RS00585	660		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	108567	109226	+	WP_103286461.1	WP_103286461.1		archaeal proteasome endopeptidase complex subunit beta	psmB	35588789	CRG89_RS00585	660	219	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	109219	111249	+						35588790	CRG89_RS00590	2031		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	109219	111249	+	WP_103286462.1	WP_103286462.1		beta-CASP ribonuclease aCPSF1		35588790	CRG89_RS00590	2031	676	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	111327	111617	-						35588791	CRG89_RS00595	291		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	111327	111617	-	WP_103286463.1	WP_103286463.1		cell division protein SepF		35588791	CRG89_RS00595	291	96	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	111737	112816	-						35588792	CRG89_RS00600	1080		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	111737	112816	-	WP_103287839.1	WP_103287839.1		asparagine synthase-related protein		35588792	CRG89_RS00600	1080	359	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	112890	113972	+						35588793	CRG89_RS00605	1083		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	112890	113972	+	WP_197706634.1	WP_197706634.1		M24 family metallopeptidase		35588793	CRG89_RS00605	1083	360	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	114096	114575	+						35588794	CRG89_RS00610	480		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	114096	114575	+	WP_103286464.1	WP_103286464.1		Lrp/AsnC family transcriptional regulator		35588794	CRG89_RS00610	480	159	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	114588	115883	-					coaBC	35588795	CRG89_RS00615	1296		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	114588	115883	-	WP_158648640.1	WP_158648640.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC	35588795	CRG89_RS00615	1296	431	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	115902	116822	-					panB	35588796	CRG89_RS00620	921		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	115902	116822	-	WP_103286466.1	WP_103286466.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB	35588796	CRG89_RS00620	921	306	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	116865	117653	-						35588797	CRG89_RS00625	789		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	116865	117653	-	WP_103286467.1	WP_103286467.1		phosphopantothenate/pantothenate synthetase		35588797	CRG89_RS00625	789	262	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	117628	118611	-						35588798	CRG89_RS00630	984		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	117628	118611	-	WP_103286468.1	WP_103286468.1		pantoate kinase		35588798	CRG89_RS00630	984	327	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	118702	119643	+						35588799	CRG89_RS00635	942		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	118702	119643	+	WP_158648641.1	WP_158648641.1		phosphate uptake regulator PhoU		35588799	CRG89_RS00635	942	313	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	119712	122225	-						35588800	CRG89_RS00640	2514		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	119712	122225	-	WP_103286470.1	WP_103286470.1		HEAT repeat domain-containing protein		35588800	CRG89_RS00640	2514	837	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	122427	123383	+					phnD	35588801	CRG89_RS00645	957		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	122427	123383	+	WP_103286471.1	WP_103286471.1		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	phnD	35588801	CRG89_RS00645	957	318	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	123380	124099	+						35588802	CRG89_RS00650	720		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	123380	124099	+	WP_103286472.1	WP_103286472.1		ATP-binding cassette domain-containing protein		35588802	CRG89_RS00650	720	239	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	124110	124835	+						35588803	CRG89_RS00655	726		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	124110	124835	+	WP_103286473.1	WP_103286473.1		ABC transporter permease subunit		35588803	CRG89_RS00655	726	241	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	124949	125248	+						35588804	CRG89_RS00660	300		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	124949	125248	+	WP_103286474.1	WP_103286474.1		hypothetical protein		35588804	CRG89_RS00660	300	99	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	125245	125757	-						35588805	CRG89_RS00665	513		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	125245	125757	-	WP_103286475.1	WP_103286475.1		NUDIX hydrolase		35588805	CRG89_RS00665	513	170	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	125796	126215	+						35588806	CRG89_RS00670	420		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	125796	126215	+	WP_103286476.1	WP_103286476.1		secondary thiamine-phosphate synthase enzyme YjbQ		35588806	CRG89_RS00670	420	139	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	126367	126759	+						35588807	CRG89_RS00675	393		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	126367	126759	+	WP_103286477.1	WP_103286477.1		hypothetical protein		35588807	CRG89_RS00675	393	130	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	126851	128485	+						35588808	CRG89_RS00680	1635		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	126851	128485	+	WP_103286478.1	WP_103286478.1		AarF/ABC1/UbiB kinase family protein		35588808	CRG89_RS00680	1635	544	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	128586	128957	-						35588809	CRG89_RS00685	372		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	128586	128957	-	WP_103286479.1	WP_103286479.1		Hsp20/alpha crystallin family protein		35588809	CRG89_RS00685	372	123	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	129130	130047	+						35588810	CRG89_RS00690	918		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	129130	130047	+	WP_103286480.1	WP_103286480.1		metallophosphoesterase		35588810	CRG89_RS00690	918	305	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	130080	130673	+					tmk	35588811	CRG89_RS00695	594		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	130080	130673	+	WP_103286481.1	WP_103286481.1		dTMP kinase	tmk	35588811	CRG89_RS00695	594	197	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	130705	132021	+						35588812	CRG89_RS00700	1317		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	130705	132021	+	WP_103286482.1	WP_103286482.1		HD domain-containing protein		35588812	CRG89_RS00700	1317	438	
