# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	62703	62981	+	WP_146150879.1	WP_146150879.1		hypothetical protein		24815978	T478_RS00375	279	92	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	62982	64505	-						24815979	T478_RS00380	1524		old_locus_tag=T478_0078
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	62982	64505	-	WP_048104322.1	WP_048104322.1		cryptochrome/photolyase family protein		24815979	T478_RS00380	1524	507	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	64502	64924	-						24815980	T478_RS00385	423		old_locus_tag=T478_0079
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	64502	64924	-	WP_048104323.1	WP_048104323.1		universal stress protein		24815980	T478_RS00385	423	140	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	65060	65899	+						24815981	T478_RS00390	840		old_locus_tag=T478_0080
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	65060	65899	+	WP_052433796.1	WP_052433796.1		hypothetical protein		24815981	T478_RS00390	840	279	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	66094	66621	-						24815982	T478_RS00395	528		old_locus_tag=T478_0081
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	66094	66621	-	WP_052433797.1	WP_052433797.1		HD domain-containing protein		24815982	T478_RS00395	528	175	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	66684	67163	+						24815983	T478_RS00400	480		old_locus_tag=T478_0082
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	66684	67163	+	WP_082008708.1	WP_082008708.1		thermonuclease family protein		24815983	T478_RS00400	480	159	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	67164	68858	-						24815984	T478_RS00405	1695		old_locus_tag=T478_0083
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	67164	68858	-	WP_082008709.1	WP_082008709.1		ATP-dependent DNA helicase		24815984	T478_RS00405	1695	564	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	68938	69237	+						24815985	T478_RS00410	300		old_locus_tag=T478_0084
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	68938	69237	+	WP_048104324.1	WP_048104324.1		hypothetical protein		24815985	T478_RS00410	300	99	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	69296	70306	+						24815986	T478_RS00415	1011		old_locus_tag=T478_0085
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	69296	70306	+	WP_048104325.1	WP_048104325.1		aldo/keto reductase		24815986	T478_RS00415	1011	336	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	70310	70462	-						24815987	T478_RS00420	153		old_locus_tag=T478_0086
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	70310	70462	-	WP_048104326.1	WP_048104326.1		RNA-protein complex protein Nop10		24815987	T478_RS00420	153	50	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	70462	71262	-						24815988	T478_RS00425	801		old_locus_tag=T478_0087
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	70462	71262	-	WP_048104327.1	WP_048104327.1		S1 RNA-binding domain-containing protein		24815988	T478_RS00425	801	266	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	71289	71822	-					cobO	24815989	T478_RS00430	534		old_locus_tag=T478_0088
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	71289	71822	-	WP_048104328.1	WP_048104328.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO	24815989	T478_RS00430	534	177	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	71908	73251	+						24815990	T478_RS00435	1344		old_locus_tag=T478_0090
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	71908	73251	+	WP_048104329.1	WP_048104329.1		cobyrinate a,c-diamide synthase		24815990	T478_RS00435	1344	447	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	73248	73883	-						24815991	T478_RS00440	636		old_locus_tag=T478_0089
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	73248	73883	-	WP_048104330.1	WP_048104330.1		precorrin-8X methylmutase		24815991	T478_RS00440	636	211	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	73873	74625	-						24815992	T478_RS00445	753		old_locus_tag=T478_0091
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	73873	74625	-	WP_048104331.1	WP_048104331.1		sirohydrochlorin cobaltochelatase		24815992	T478_RS00445	753	250	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	74622	75680	-						24815993	T478_RS00450	1059		old_locus_tag=T478_0092
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	74622	75680	-	WP_048104332.1	WP_048104332.1		cobalamin biosynthesis protein		24815993	T478_RS00450	1059	352	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	75723	76832	-						24815994	T478_RS00455	1110		old_locus_tag=T478_0093
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	75723	76832	-	WP_048104333.1	WP_048104333.1		cobalt-precorrin-5B (C(1))-methyltransferase		24815994	T478_RS00455	1110	369	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	76867	77340	-						31879567	T478_RS07425	474		old_locus_tag=T478_0094
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	76867	77340	-	WP_082008710.1	WP_082008710.1		DnaJ domain-containing protein		31879567	T478_RS07425	474	157	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	77388	78203	+						24815996	T478_RS00465	816		old_locus_tag=T478_0096
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	77388	78203	+	WP_048104334.1	WP_048104334.1		NAD-dependent epimerase/dehydratase family protein		24815996	T478_RS00465	816	271	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	78192	79349	-					metK	24815997	T478_RS00470	1158		old_locus_tag=T478_0095
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	78192	79349	-	WP_048104335.1	WP_048104335.1		methionine adenosyltransferase	metK	24815997	T478_RS00470	1158	385	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	79359	79604	-						24815998	T478_RS00475	246		old_locus_tag=T478_0097
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	79359	79604	-	WP_048104336.1	WP_048104336.1		U6 snRNA-associated Sm-like protein LSm6		24815998	T478_RS00475	246	81	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	79699	80358	+						24815999	T478_RS00480	660		old_locus_tag=T478_0098
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	79699	80358	+	WP_048104337.1	WP_048104337.1		hypothetical protein		24815999	T478_RS00480	660	219	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	80457	83225	+						24816000	T478_RS00485	2769		old_locus_tag=T478_0101
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	80457	83225	+	WP_107734685.1	WP_107734685.1		DEAD/DEAH box helicase		24816000	T478_RS00485	2769	922	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	83222	84616	-						24816001	T478_RS00490	1395		old_locus_tag=T478_0100
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	83222	84616	-	WP_048104338.1	WP_048104338.1		single-stranded DNA-binding protein		24816001	T478_RS00490	1395	464	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	84689	85633	+						24816002	T478_RS00495	945		old_locus_tag=T478_0102
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	84689	85633	+	WP_048104340.1	WP_048104340.1		ABC transporter ATP-binding protein		24816002	T478_RS00495	945	314	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	85617	86378	+						24816003	T478_RS00500	762		old_locus_tag=T478_0103
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	85617	86378	+	WP_048104342.1	WP_048104342.1		ABC transporter permease		24816003	T478_RS00500	762	253	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	86387	86458	-						24816004	T478_RS00505	72		old_locus_tag=T478_0104
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	86387	86458	-				tRNA-Gln		24816004	T478_RS00505	72		anticodon=TTG
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	86495	87523	-						24816005	T478_RS00510	1029		old_locus_tag=T478_0105
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	86495	87523	-	WP_048104344.1	WP_048104344.1		DUF354 domain-containing protein		24816005	T478_RS00510	1029	342	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	87585	88721	+						24816006	T478_RS00515	1137		old_locus_tag=T478_0106
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	87585	88721	+	WP_048104346.1	WP_048104346.1		hypothetical protein		24816006	T478_RS00515	1137	378	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	88747	89256	+						24816007	T478_RS00520	510		old_locus_tag=T478_0107
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	88747	89256	+	WP_048104348.1	WP_048104348.1		nucleotide exchange factor GrpE		24816007	T478_RS00520	510	169	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	89276	91171	+					dnaK	24816008	T478_RS00525	1896		old_locus_tag=T478_0108
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	89276	91171	+	WP_048106633.1	WP_048106633.1		molecular chaperone DnaK	dnaK	24816008	T478_RS00525	1896	631	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	91202	92296	+					dnaJ	24816009	T478_RS00530	1095		old_locus_tag=T478_0110
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	91202	92296	+	WP_048104350.1	WP_048104350.1		molecular chaperone DnaJ	dnaJ	24816009	T478_RS00530	1095	364	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92293	92457	-						43685768	T478_RS07605	165		old_locus_tag=T478_0109
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92293	92457	-	WP_160271558.1	WP_160271558.1		hypothetical protein		43685768	T478_RS07605	165	54	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92533	92617	+						24816010	T478_RS00535	85		old_locus_tag=T478_0111
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92533	92617	+				tRNA-Leu		24816010	T478_RS00535	85		anticodon=CAG
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92675	92935	+						24816011	T478_RS00540	261		old_locus_tag=T478_0112
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92675	92935	+	WP_048104351.1	WP_048104351.1		hypothetical protein		24816011	T478_RS00540	261	86	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92978	94876	-					gatE	24816012	T478_RS00545	1899		old_locus_tag=T478_0113
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	92978	94876	-	WP_048104353.1	WP_048104353.1		Glu-tRNA(Gln) amidotransferase subunit GatE	gatE	24816012	T478_RS00545	1899	632	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	94869	96161	-					gatD	24816013	T478_RS00550	1293		old_locus_tag=T478_0114
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	94869	96161	-	WP_048104355.1	WP_048104355.1		Glu-tRNA(Gln) amidotransferase subunit GatD	gatD	24816013	T478_RS00550	1293	430	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	96196	98430	-						24816014	T478_RS00555	2235		old_locus_tag=T478_0115
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	96196	98430	-	WP_048104357.1	WP_048104357.1		CDC48 family AAA ATPase		24816014	T478_RS00555	2235	744	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	98539	99282	+						24816015	T478_RS00560	744		old_locus_tag=T478_0116
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	98539	99282	+	WP_048104363.1	WP_048104363.1		50S ribosomal protein L2		24816015	T478_RS00560	744	247	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	99307	99585	+						24816016	T478_RS00565	279		old_locus_tag=T478_0118
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	99307	99585	+	WP_048104365.1	WP_048104365.1		acylphosphatase		24816016	T478_RS00565	279	92	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	99582	99908	-						24816017	T478_RS00570	327		old_locus_tag=T478_0117
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	99582	99908	-	WP_048104366.1	WP_048104366.1		hypothetical protein		24816017	T478_RS00570	327	108	
gene	SRP_RNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	99939	100250	-					ffs	31879568	T478_RS07430	312		
ncRNA	SRP_RNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	99939	100250	-				signal recognition particle sRNA	ffs	31879568	T478_RS07430	312		
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	100282	101262	-						24816018	T478_RS00575	981		old_locus_tag=T478_0119
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	100282	101262	-	WP_238573601.1	WP_238573601.1		TIGR00269 family protein		24816018	T478_RS00575	981	326	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	101234	102472	-						24816019	T478_RS00580	1239		old_locus_tag=T478_0120
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	101234	102472	-	WP_238573603.1	WP_238573603.1		site-2 protease family protein		24816019	T478_RS00580	1239	412	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	102514	102825	+						24816020	T478_RS00585	312		old_locus_tag=T478_0122
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	102514	102825	+	WP_048104368.1	WP_048104368.1		divalent-cation tolerance protein CutA		24816020	T478_RS00585	312	103	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	102822	103874	-						24816021	T478_RS00590	1053		old_locus_tag=T478_0121
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	102822	103874	-	WP_048104369.1	WP_048104369.1		mRNA surveillance protein pelota		24816021	T478_RS00590	1053	350	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	103903	104301	-						24816022	T478_RS00595	399		old_locus_tag=T478_0123
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	103903	104301	-	WP_048104370.1	WP_048104370.1		hypothetical protein		24816022	T478_RS00595	399	132	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	104474	104893	+						24816023	T478_RS00600	420		old_locus_tag=T478_0124
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	104474	104893	+	WP_048104372.1	WP_048104372.1		secondary thiamine-phosphate synthase enzyme YjbQ		24816023	T478_RS00600	420	139	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	104894	105124	-						41521446	T478_RS07525	231		old_locus_tag=T478_0125
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	104894	105124	-	WP_146150880.1	WP_146150880.1		hypothetical protein		41521446	T478_RS07525	231	76	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	105094	105555	-						24816024	T478_RS00605	462		old_locus_tag=T478_0126
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	105094	105555	-	WP_048104376.1	WP_048104376.1		metal-dependent transcriptional regulator		24816024	T478_RS00605	462	153	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	105611	106378	-						24816025	T478_RS00610	768		old_locus_tag=T478_0127
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	105611	106378	-	WP_048104378.1	WP_048104378.1		TrmB family transcriptional regulator		24816025	T478_RS00610	768	255	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	106485	108158	+						24816026	T478_RS00615	1674		old_locus_tag=T478_0128
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	106485	108158	+	WP_177313225.1	WP_177313225.1		radical SAM protein		24816026	T478_RS00615	1674	557	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	108179	109528	-						24816027	T478_RS00620	1350		old_locus_tag=T478_0129
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	108179	109528	-	WP_048104379.1	WP_048104379.1		MBL fold metallo-hydrolase		24816027	T478_RS00620	1350	449	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	109616	110566	+						24816028	T478_RS00625	951		old_locus_tag=T478_0131
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	109616	110566	+	WP_048104381.1	WP_048104381.1		glycosyltransferase family 4 protein		24816028	T478_RS00625	951	316	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	110563	111621	-						24816029	T478_RS00630	1059		old_locus_tag=T478_0130
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	110563	111621	-	WP_052433799.1	WP_052433799.1		DegT/DnrJ/EryC1/StrS family aminotransferase		24816029	T478_RS00630	1059	352	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	111623	112687	-						24816030	T478_RS00635	1065		old_locus_tag=T478_0132
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	111623	112687	-	WP_048104383.1	WP_048104383.1		glycosyltransferase family 4 protein		24816030	T478_RS00635	1065	354	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	112689	113585	-						24816031	T478_RS00640	897		old_locus_tag=T478_0133
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	112689	113585	-	WP_048104385.1	WP_048104385.1		NAD-dependent epimerase/dehydratase family protein		24816031	T478_RS00640	897	298	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	113587	114894	-						24816032	T478_RS00645	1308		old_locus_tag=T478_0134
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	113587	114894	-	WP_048104387.1	WP_048104387.1		UDP-glucose/GDP-mannose dehydrogenase family protein		24816032	T478_RS00645	1308	435	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	114920	115759	-						24816033	T478_RS00650	840		old_locus_tag=T478_0135
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	114920	115759	-	WP_052433800.1	WP_052433800.1		hypothetical protein		24816033	T478_RS00650	840	279	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	115872	117239	+						24816034	T478_RS00655	1368		old_locus_tag=T478_0136
