# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	62679	63047	+	WP_086906950.1	WP_086906950.1		twitching motility protein PilT		32900581	NMSP_RS00375	369	122	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	63082	63510	+						32900582	NMSP_RS00380	429		old_locus_tag=NMSP_0078
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	63082	63510	+	WP_086906951.1	WP_086906951.1		YbhB/YbcL family Raf kinase inhibitor-like protein		32900582	NMSP_RS00380	429	142	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	63520	63726	-						32900583	NMSP_RS00385	207		old_locus_tag=NMSP_0079
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	63520	63726	-	WP_225971288.1	WP_225971288.1		RNA-protein complex protein Nop10		32900583	NMSP_RS00385	207	68	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	63677	64468	-						32900584	NMSP_RS00390	792		old_locus_tag=NMSP_0080
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	63677	64468	-	WP_086906953.1	WP_086906953.1		S1 RNA-binding domain-containing protein		32900584	NMSP_RS00390	792	263	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	64509	65042	-					cobO	32900585	NMSP_RS00395	534		old_locus_tag=NMSP_0081
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	64509	65042	-	WP_086906954.1	WP_086906954.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO	32900585	NMSP_RS00395	534	177	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	65128	66483	+						32900586	NMSP_RS00400	1356		old_locus_tag=NMSP_0082
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	65128	66483	+	WP_086906955.1	WP_086906955.1		cobyrinate a,c-diamide synthase		32900586	NMSP_RS00400	1356	451	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	66647	68161	-						32900587	NMSP_RS00405	1515		old_locus_tag=NMSP_0083
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	66647	68161	-	WP_225971289.1	WP_225971289.1		cryptochrome/photolyase family protein		32900587	NMSP_RS00405	1515	504	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	68229	68870	-						32900588	NMSP_RS00410	642		old_locus_tag=NMSP_0084
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	68229	68870	-	WP_086906956.1	WP_086906956.1		precorrin-8X methylmutase		32900588	NMSP_RS00410	642	213	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	68860	69612	-						32900589	NMSP_RS00415	753		old_locus_tag=NMSP_0085
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	68860	69612	-	WP_086906957.1	WP_086906957.1		sirohydrochlorin cobaltochelatase		32900589	NMSP_RS00415	753	250	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	69609	70661	-						32900590	NMSP_RS00420	1053		old_locus_tag=NMSP_0086
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	69609	70661	-	WP_086906958.1	WP_086906958.1		cobalamin biosynthesis protein		32900590	NMSP_RS00420	1053	350	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	70699	71781	-						32900591	NMSP_RS00425	1083		old_locus_tag=NMSP_0087
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	70699	71781	-	WP_192866176.1	WP_192866176.1		cobalt-precorrin-5B (C(1))-methyltransferase		32900591	NMSP_RS00425	1083	360	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	71875	72744	+						32900592	NMSP_RS00430	870		old_locus_tag=NMSP_0088
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	71875	72744	+	WP_086906960.1	WP_086906960.1		NAD(P)H-binding protein		32900592	NMSP_RS00430	870	289	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	72721	73887	-					metK	32900593	NMSP_RS00435	1167		old_locus_tag=NMSP_0089
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	72721	73887	-	WP_086906961.1	WP_086906961.1		methionine adenosyltransferase	metK	32900593	NMSP_RS00435	1167	388	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	73907	74152	-						32900594	NMSP_RS00440	246		old_locus_tag=NMSP_0090
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	73907	74152	-	WP_067957529.1	WP_067957529.1		U6 snRNA-associated Sm-like protein LSm6		32900594	NMSP_RS00440	246	81	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	74252	74905	+						32900595	NMSP_RS00445	654		old_locus_tag=NMSP_0091
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	74252	74905	+	WP_086906962.1	WP_086906962.1		AAA family ATPase		32900595	NMSP_RS00445	654	217	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	74902	76305	-						32900596	NMSP_RS00450	1404		old_locus_tag=NMSP_0092
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	74902	76305	-	WP_086906963.1	WP_086906963.1		single-stranded DNA-binding protein		32900596	NMSP_RS00450	1404	467	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	76509	77447	+						32900597	NMSP_RS00455	939		old_locus_tag=NMSP_0093
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	76509	77447	+	WP_086908297.1	WP_086908297.1		ABC transporter ATP-binding protein		32900597	NMSP_RS00455	939	312	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	77431	78192	+						32900598	NMSP_RS00460	762		old_locus_tag=NMSP_0094
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	77431	78192	+	WP_086906964.1	WP_086906964.1		ABC transporter permease		32900598	NMSP_RS00460	762	253	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	78202	78939	-						32900599	NMSP_RS00465	738		old_locus_tag=NMSP_0095
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	78202	78939	-	WP_086906965.1	WP_086906965.1		GDP-mannose dehydrogenase		32900599	NMSP_RS00465	738	245	
gene	tRNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	79009	79081	-						32900600	NMSP_RS00470	73		old_locus_tag=NMSP_0096
tRNA		GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	79009	79081	-				tRNA-Gln		32900600	NMSP_RS00470	73		anticodon=TTG
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	79152	80180	-						32900601	NMSP_RS00475	1029		old_locus_tag=NMSP_0097
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	79152	80180	-	WP_086906966.1	WP_086906966.1		DUF354 domain-containing protein		32900601	NMSP_RS00475	1029	342	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	80242	81381	+						32900602	NMSP_RS00480	1140		old_locus_tag=NMSP_0098
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	80242	81381	+	WP_086906967.1	WP_086906967.1		hypothetical protein		32900602	NMSP_RS00480	1140	379	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	81417	82004	+						32900603	NMSP_RS00485	588		old_locus_tag=NMSP_0099
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	81417	82004	+	WP_086906968.1	WP_086906968.1		nucleotide exchange factor GrpE		32900603	NMSP_RS00485	588	195	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	82001	83908	+					dnaK	32900604	NMSP_RS00490	1908		old_locus_tag=NMSP_0100
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	82001	83908	+	WP_086906969.1	WP_086906969.1		molecular chaperone DnaK	dnaK	32900604	NMSP_RS00490	1908	635	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	83955	85010	+					dnaJ	32900605	NMSP_RS00495	1056		old_locus_tag=NMSP_0101
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	83955	85010	+	WP_086906970.1	WP_086906970.1		molecular chaperone DnaJ	dnaJ	32900605	NMSP_RS00495	1056	351	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85019	85558	+						32900606	NMSP_RS00500	540		old_locus_tag=NMSP_0102
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85019	85558	+	WP_086906971.1	WP_086906971.1		hypothetical protein		32900606	NMSP_RS00500	540	179	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85555	85719	-						59167070	NMSP_RS08295	165		old_locus_tag=NMSP_0103
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85555	85719	-	WP_192866177.1	WP_192866177.1		hypothetical protein		59167070	NMSP_RS08295	165	54	
gene	tRNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85798	85882	+						32900607	NMSP_RS00505	85		old_locus_tag=NMSP_0104
tRNA		GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85798	85882	+				tRNA-Leu		32900607	NMSP_RS00505	85		anticodon=CAG
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85886	87790	-					gatE	32900608	NMSP_RS00510	1905		old_locus_tag=NMSP_0105
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	85886	87790	-	WP_086906972.1	WP_086906972.1		Glu-tRNA(Gln) amidotransferase subunit GatE	gatE	32900608	NMSP_RS00510	1905	634	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	87803	89092	-					gatD	32900609	NMSP_RS00515	1290		old_locus_tag=NMSP_0106
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	87803	89092	-	WP_086906973.1	WP_086906973.1		Glu-tRNA(Gln) amidotransferase subunit GatD	gatD	32900609	NMSP_RS00515	1290	429	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	89125	91326	-						32900610	NMSP_RS00520	2202		old_locus_tag=NMSP_0107
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	89125	91326	-	WP_086906974.1	WP_086906974.1		CDC48 family AAA ATPase		32900610	NMSP_RS00520	2202	733	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	91371	92165	+						32900611	NMSP_RS00525	795		old_locus_tag=NMSP_0108
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	91371	92165	+	WP_225971290.1	WP_225971290.1		50S ribosomal protein L2		32900611	NMSP_RS00525	795	264	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	92216	92494	+						32900612	NMSP_RS00530	279		old_locus_tag=NMSP_0109
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	92216	92494	+	WP_086906976.1	WP_086906976.1		acylphosphatase		32900612	NMSP_RS00530	279	92	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	92491	92823	-						32900613	NMSP_RS00535	333		old_locus_tag=NMSP_0110
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	92491	92823	-	WP_086908298.1	WP_086908298.1		DUF5655 domain-containing protein		32900613	NMSP_RS00535	333	110	
gene	SRP_RNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	92855	93166	-					ffs	32900614	NMSP_RS00540	312		
ncRNA	SRP_RNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	92855	93166	-				signal recognition particle sRNA	ffs	32900614	NMSP_RS00540	312		
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	93201	94121	-						32900615	NMSP_RS00545	921		old_locus_tag=NMSP_0111
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	93201	94121	-	WP_086906977.1	WP_086906977.1		TIGR00269 family protein		32900615	NMSP_RS00545	921	306	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	94163	95359	-						32900616	NMSP_RS00550	1197		old_locus_tag=NMSP_0112
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	94163	95359	-	WP_225971291.1	WP_225971291.1		site-2 protease family protein		32900616	NMSP_RS00550	1197	398	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	95403	95714	+						32900617	NMSP_RS00555	312		old_locus_tag=NMSP_0113
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	95403	95714	+	WP_086906978.1	WP_086906978.1		divalent-cation tolerance protein CutA		32900617	NMSP_RS00555	312	103	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	95711	96754	-						32900618	NMSP_RS00560	1044		old_locus_tag=NMSP_0114
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	95711	96754	-	WP_086906979.1	WP_086906979.1		mRNA surveillance protein pelota		32900618	NMSP_RS00560	1044	347	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	96787	97203	-						32900619	NMSP_RS00565	417		old_locus_tag=NMSP_0115
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	96787	97203	-	WP_086908300.1	WP_086908300.1		hypothetical protein		32900619	NMSP_RS00565	417	138	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	97373	97792	+						32900620	NMSP_RS00570	420		old_locus_tag=NMSP_0116
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	97373	97792	+	WP_086906980.1	WP_086906980.1		secondary thiamine-phosphate synthase enzyme YjbQ		32900620	NMSP_RS00570	420	139	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	97797	97961	-						59167071	NMSP_RS08300	165		old_locus_tag=NMSP_0117
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	97797	97961	-	WP_192866178.1	WP_192866178.1		hypothetical protein		59167071	NMSP_RS08300	165	54	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	98009	98452	-						32900621	NMSP_RS00575	444		old_locus_tag=NMSP_0118
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	98009	98452	-	WP_086906981.1	WP_086906981.1		metal-dependent transcriptional regulator		32900621	NMSP_RS00575	444	147	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	98455	99222	-						32900622	NMSP_RS00580	768		old_locus_tag=NMSP_0119
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	98455	99222	-	WP_086906982.1	WP_086906982.1		helix-turn-helix domain-containing protein		32900622	NMSP_RS00580	768	255	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	99339	101003	+						32900623	NMSP_RS00585	1665		old_locus_tag=NMSP_0120
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	99339	101003	+	WP_192866179.1	WP_192866179.1		radical SAM protein		32900623	NMSP_RS00585	1665	554	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	101153	103222	+						32900624	NMSP_RS00590	2070		old_locus_tag=NMSP_0121
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	101153	103222	+	WP_086908302.1	WP_086908302.1		hypothetical protein		32900624	NMSP_RS00590	2070	689	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	103300	104340	-						32900625	NMSP_RS00595	1041		old_locus_tag=NMSP_0122
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	103300	104340	-	WP_086906983.1	WP_086906983.1		class I SAM-dependent methyltransferase		32900625	NMSP_RS00595	1041	346	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	104398	105609	-						32900626	NMSP_RS00600	1212		old_locus_tag=NMSP_0123
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	104398	105609	-	WP_086906984.1	WP_086906984.1		asparagine synthase C-terminal domain-containing protein		32900626	NMSP_RS00600	1212	403	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	105706	106605	+						32900627	NMSP_RS00605	900		old_locus_tag=NMSP_0124
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	105706	106605	+	WP_086906985.1	WP_086906985.1		SDR family NAD(P)-dependent oxidoreductase		32900627	NMSP_RS00605	900	299	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	106602	107552	-						32900628	NMSP_RS00610	951		old_locus_tag=NMSP_0125
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	106602	107552	-	WP_086906986.1	WP_086906986.1		glycosyltransferase family 4 protein		32900628	NMSP_RS00610	951	316	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	107686	108756	+					wecB	32900629	NMSP_RS00615	1071		old_locus_tag=NMSP_0126
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	107686	108756	+	WP_086906987.1	WP_086906987.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	32900629	NMSP_RS00615	1071	356	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	108810	109484	+						32900630	NMSP_RS00620	675		old_locus_tag=NMSP_0127
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	108810	109484	+	WP_086906988.1	WP_086906988.1		class I SAM-dependent methyltransferase		32900630	NMSP_RS00620	675	224	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	109474	110619	-						32900631	NMSP_RS00625	1146		old_locus_tag=NMSP_0128
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	109474	110619	-	WP_152023790.1	WP_152023790.1		glycosyltransferase family 4 protein		32900631	NMSP_RS00625	1146	381	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	110662	111798	+						32900632	NMSP_RS00630	1137		old_locus_tag=NMSP_0129
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	110662	111798	+	WP_152023791.1	WP_152023791.1		hypothetical protein		32900632	NMSP_RS00630	1137	378	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	111805	113157	-						32900633	NMSP_RS00635	1353		old_locus_tag=NMSP_0130
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	111805	113157	-	WP_192866180.1	WP_192866180.1		nucleotide sugar dehydrogenase		32900633	NMSP_RS00635	1353	450	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	113402	113566	+						59167072	NMSP_RS08305	165		old_locus_tag=NMSP_0131
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	113402	113566	+	WP_192866181.1	WP_192866181.1		hypothetical protein		59167072	NMSP_RS08305	165	54	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	113582	115081	+						32900634	NMSP_RS00640	1500		old_locus_tag=NMSP_0132
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	113582	115081	+	WP_086906992.1	WP_086906992.1		hypothetical protein		32900634	NMSP_RS00640	1500	499	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	115090	116148	+						32900635	NMSP_RS00645	1059		old_locus_tag=NMSP_0133
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	115090	116148	+	WP_086906993.1	WP_086906993.1		hypothetical protein		32900635	NMSP_RS00645	1059	352	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	116163	117305	+						32900636	NMSP_RS00650	1143		old_locus_tag=NMSP_0134
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	116163	117305	+	WP_086906994.1	WP_086906994.1		glycosyltransferase		32900636	NMSP_RS00650	1143	380	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	117330	118181	+						32900637	NMSP_RS00655	852		old_locus_tag=NMSP_0135
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	117330	118181	+	WP_192866182.1	WP_192866182.1		hypothetical protein		32900637	NMSP_RS00655	852	283	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	118200	119522	+						32900638	NMSP_RS00660	1323		old_locus_tag=NMSP_0136
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	118200	119522	+	WP_192866183.1	WP_192866183.1		nucleotide sugar dehydrogenase		32900638	NMSP_RS00660	1323	440	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	119554	120510	+						32900639	NMSP_RS00665	957		old_locus_tag=NMSP_0137
