# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	67268	69127	-						4617295	PISL_RS00390	1860		old_locus_tag=Pisl_0073
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	67268	69127	-	WP_011761834.1	WP_011761834.1		metallophosphoesterase		4617295	PISL_RS00390	1860	619	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	69124	70401	-						4617212	PISL_RS00395	1278		old_locus_tag=Pisl_0074
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	69124	70401	-	WP_011761835.1	WP_011761835.1		ABC transporter		4617212	PISL_RS00395	1278	425	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	70496	71992	+						4617203	PISL_RS00400	1497		old_locus_tag=Pisl_0075
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	70496	71992	+	WP_011761836.1	WP_011761836.1		ABC transporter substrate-binding protein		4617203	PISL_RS00400	1497	498	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	72004	73806	-						4617274	PISL_RS00405	1803		old_locus_tag=Pisl_0076
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	72004	73806	-	WP_011761837.1	WP_011761837.1		iron ABC transporter permease		4617274	PISL_RS00405	1803	600	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	73803	74846	-						4617221	PISL_RS00410	1044		old_locus_tag=Pisl_0077
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	73803	74846	-	WP_011761838.1	WP_011761838.1		ABC transporter ATP-binding protein		4617221	PISL_RS00410	1044	347	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	74920	76155	+					eif2g	4617035	PISL_RS00415	1236		old_locus_tag=Pisl_0078
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	74920	76155	+	WP_011761839.1	WP_011761839.1		translation initiation factor IF-2 subunit gamma	eif2g	4617035	PISL_RS00415	1236	411	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	76263	76736	+						4617031	PISL_RS00420	474		old_locus_tag=Pisl_0079
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	76263	76736	+	WP_011761840.1	WP_011761840.1		CoA pyrophosphatase		4617031	PISL_RS00420	474	157	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	76737	77858	-						4617029	PISL_RS00425	1122		old_locus_tag=Pisl_0080
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	76737	77858	-	WP_011761841.1	WP_011761841.1		ABC transporter permease		4617029	PISL_RS00425	1122	373	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	77839	79830	-						4617028	PISL_RS00430	1992		old_locus_tag=Pisl_0081
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	77839	79830	-	WP_011761842.1	WP_011761842.1		hypothetical protein		4617028	PISL_RS00430	1992	663	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	79823	80302	-						4617025	PISL_RS00435	480		old_locus_tag=Pisl_0082
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	79823	80302	-	WP_011761843.1	WP_011761843.1		hypothetical protein		4617025	PISL_RS00435	480	159	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	80306	80605	-						4617022	PISL_RS00440	300		old_locus_tag=Pisl_0083
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	80306	80605	-	WP_011761844.1	WP_011761844.1		hypothetical protein		4617022	PISL_RS00440	300	99	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	80653	81708	+					twy1	4617020	PISL_RS00445	1056		old_locus_tag=Pisl_0084
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	80653	81708	+	WP_011761845.1	WP_011761845.1		4-demethylwyosine synthase TYW1	twy1	4617020	PISL_RS00445	1056	351	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	81805	82041	-						4617019	PISL_RS00450	237		old_locus_tag=Pisl_0085
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	81805	82041	-	WP_053240227.1	WP_053240227.1		hypothetical protein		4617019	PISL_RS00450	237	78	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	81989	82540	+						4617018	PISL_RS00455	552		old_locus_tag=Pisl_0086
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	81989	82540	+	WP_167827568.1	WP_167827568.1		hypothetical protein		4617018	PISL_RS00455	552	183	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	82590	82931	+						4617015	PISL_RS00460	342		old_locus_tag=Pisl_0087
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	82590	82931	+	WP_011761847.1	WP_011761847.1		nucleotidyltransferase domain-containing protein		4617015	PISL_RS00460	342	113	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	82953	83375	+						4617017	PISL_RS00465	423		old_locus_tag=Pisl_0088
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	82953	83375	+	WP_011761848.1	WP_011761848.1		bis(5'-nucleosyl)-tetraphosphatase		4617017	PISL_RS00465	423	140	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	83512	84225	+						4616989	PISL_RS00470	714		old_locus_tag=Pisl_0089
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	83512	84225	+	WP_011761849.1	WP_011761849.1		ABC transporter ATP-binding protein		4616989	PISL_RS00470	714	237	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	84222	85721	+						4616984	PISL_RS00475	1500		old_locus_tag=Pisl_0090
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	84222	85721	+	WP_011761850.1	WP_011761850.1		hypothetical protein		4616984	PISL_RS00475	1500	499	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	85712	86221	-						4616986	PISL_RS00480	510		old_locus_tag=Pisl_0091
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	85712	86221	-	WP_011761851.1	WP_011761851.1		PaREP1 family protein		4616986	PISL_RS00480	510	169	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	86345	86959	+						4616981	PISL_RS00485	615		old_locus_tag=Pisl_0092
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	86345	86959	+	WP_011761852.1	WP_011761852.1		hypothetical protein		4616981	PISL_RS00485	615	204	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	87116	87625	-						4616979	PISL_RS00490	510		old_locus_tag=Pisl_0093
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	87116	87625	-	WP_011761853.1	WP_011761853.1		hypothetical protein		4616979	PISL_RS00490	510	169	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	87698	88699	+						4616976	PISL_RS00495	1002		old_locus_tag=Pisl_0094
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	87698	88699	+	WP_053240228.1	WP_053240228.1		formate--phosphoribosylaminoimidazolecarboxamide ligase		4616976	PISL_RS00495	1002	333	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	88692	89732	-						4616974	PISL_RS00500	1041		old_locus_tag=Pisl_0095
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	88692	89732	-	WP_053240229.1	WP_053240229.1		formate--phosphoribosylaminoimidazolecarboxamide ligase family protein		4616974	PISL_RS00500	1041	346	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	89809	90990	+						4616972	PISL_RS00505	1182		old_locus_tag=Pisl_0096
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	89809	90990	+	WP_011761856.1	WP_011761856.1		glutamyl-tRNA reductase		4616972	PISL_RS00505	1182	393	
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	91013	91127	+						4616969	PISL_RS00510	115		old_locus_tag=Pisl_R0003
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	91013	91127	+				tRNA-Pro		4616969	PISL_RS00510	77		anticodon=CGG
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	91241	91708	+						4616966	PISL_RS00515	468		old_locus_tag=Pisl_0097
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	91241	91708	+	WP_011761857.1	WP_011761857.1		PaREP1 family protein		4616966	PISL_RS00515	468	155	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	91705	93033	-						4616962	PISL_RS00520	1329		old_locus_tag=Pisl_0098
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	91705	93033	-	WP_011761858.1	WP_011761858.1		hypothetical protein		4616962	PISL_RS00520	1329	442	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	93081	94157	-						4616959	PISL_RS00525	1077		old_locus_tag=Pisl_0099
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	93081	94157	-	WP_011761859.1	WP_011761859.1		ATP-grasp domain-containing protein		4616959	PISL_RS00525	1077	358	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	94228	94710	-					purE	4616957	PISL_RS00530	483		old_locus_tag=Pisl_0100
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	94228	94710	-	WP_011761860.1	WP_011761860.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	4616957	PISL_RS00530	483	160	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	94853	96934	+					purL	4616954	PISL_RS00535	2082		old_locus_tag=Pisl_0101
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	94853	96934	+	WP_011761861.1	WP_011761861.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL	4616954	PISL_RS00535	2082	693	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	96936	98204	+						4616951	PISL_RS00540	1269		old_locus_tag=Pisl_0102
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	96936	98204	+	WP_011761862.1	WP_011761862.1		amidophosphoribosyltransferase		4616951	PISL_RS00540	1269	422	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	98278	99111	+						4616947	PISL_RS00545	834		old_locus_tag=Pisl_0103
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	98278	99111	+	WP_053240230.1	WP_053240230.1		phosphoribosylglycinamide formyltransferase		4616947	PISL_RS00545	834	277	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	99095	100030	+						4616943	PISL_RS00550	936		old_locus_tag=Pisl_0104
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	99095	100030	+	WP_011761864.1	WP_011761864.1		bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase		4616943	PISL_RS00550	936	311	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	100011	100730	-						4616937	PISL_RS00555	720		old_locus_tag=Pisl_0105
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	100011	100730	-	WP_011761865.1	WP_011761865.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		4616937	PISL_RS00555	720	239	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	100844	102280	+					purD	4616940	PISL_RS00560	1437		old_locus_tag=Pisl_0106
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	100844	102280	+	WP_011761866.1	WP_011761866.1		phosphoribosylamine--glycine ligase	purD	4616940	PISL_RS00560	1437	478	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	102277	102531	+						4617271	PISL_RS00565	255		old_locus_tag=Pisl_0107
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	102277	102531	+	WP_011761867.1	WP_011761867.1		phosphoribosylformylglycinamidine synthase subunit PurS		4617271	PISL_RS00565	255	84	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	102524	103165	+					purQ	4617466	PISL_RS00570	642		old_locus_tag=Pisl_0108
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	102524	103165	+	WP_011761868.1	WP_011761868.1		phosphoribosylformylglycinamidine synthase I	purQ	4617466	PISL_RS00570	642	213	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	103167	104285	+						4617472	PISL_RS00575	1119		old_locus_tag=Pisl_0109
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	103167	104285	+	WP_011761869.1	WP_011761869.1		amidophosphoribosyltransferase		4617472	PISL_RS00575	1119	372	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	104282	105205	+						4617469	PISL_RS00580	924		old_locus_tag=Pisl_0110
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	104282	105205	+	WP_011761870.1	WP_011761870.1		phosphoribosylformylglycinamidine cyclo-ligase		4617469	PISL_RS00580	924	307	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	105395	105925	-						4617488	PISL_RS00585	531		old_locus_tag=Pisl_0111
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	105395	105925	-	WP_245218474.1	WP_245218474.1		hypothetical protein		4617488	PISL_RS00585	531	176	
gene	pseudogene	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	105920	106212	-						71810737	PISL_RS11220	293		partial;pseudo
CDS	without_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	105920	106212	-				hypothetical protein		71810737	PISL_RS11220	293		partial;pseudo
gene	pseudogene	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	106295	106704	+						52278162	PISL_RS10400	410		partial;pseudo
CDS	without_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	106295	106704	+				transposase		52278162	PISL_RS10400	410		partial;pseudo
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	106854	107966	-						4617516	PISL_RS00595	1113		old_locus_tag=Pisl_0113
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	106854	107966	-	WP_011761873.1	WP_011761873.1		TIGR04053 family radical SAM/SPASM domain-containing protein		4617516	PISL_RS00595	1113	370	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	107969	109243	-					hemL	4617546	PISL_RS00600	1275		old_locus_tag=Pisl_0114
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	107969	109243	-	WP_011761874.1	WP_011761874.1		glutamate-1-semialdehyde 2,1-aminomutase	hemL	4617546	PISL_RS00600	1275	424	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	109288	110022	+					cobA	4617558	PISL_RS00605	735		old_locus_tag=Pisl_0115
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	109288	110022	+	WP_011761875.1	WP_011761875.1		uroporphyrinogen-III C-methyltransferase	cobA	4617558	PISL_RS00605	735	244	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	109995	110642	+						4617563	PISL_RS00610	648		old_locus_tag=Pisl_0116
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	109995	110642	+	WP_011761876.1	WP_011761876.1		uroporphyrinogen-III synthase		4617563	PISL_RS00610	648	215	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	110625	110822	-						4617573	PISL_RS00615	198		old_locus_tag=Pisl_0117
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	110625	110822	-	WP_167827699.1	WP_167827699.1		hypothetical protein		4617573	PISL_RS00615	198	65	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	111061	111645	+						4616294	PISL_RS00620	585		old_locus_tag=Pisl_0118
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	111061	111645	+	WP_011761878.1	WP_011761878.1		helix-turn-helix domain-containing protein		4616294	PISL_RS00620	585	194	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	111706	111897	+						71810738	PISL_RS11225	192		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	111706	111897	+	WP_245218407.1	WP_245218407.1		hypothetical protein		71810738	PISL_RS11225	192	63	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	112239	112895	+						4616299	PISL_RS00625	657		old_locus_tag=Pisl_0119
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	112239	112895	+	WP_053240232.1	WP_053240232.1		bifunctional precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase		4616299	PISL_RS00625	657	218	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	112927	113163	-						25478811	PISL_RS00630	237		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	112927	113163	-	WP_053240233.1	WP_053240233.1		hypothetical protein		25478811	PISL_RS00630	237	78	
gene	pseudogene	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	113203	113385	+						71810739	PISL_RS11230	183		partial;pseudo
CDS	without_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	113203	113385	+				zinc ribbon domain-containing protein		71810739	PISL_RS11230	183		partial;pseudo
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	113866	114330	-						4616314	PISL_RS00635	465		old_locus_tag=Pisl_0121
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	113866	114330	-	WP_011761881.1	WP_011761881.1		hypothetical protein		4616314	PISL_RS00635	465	154	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	114366	115172	+						4616316	PISL_RS00640	807		old_locus_tag=Pisl_0122
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	114366	115172	+	WP_011761882.1	WP_011761882.1		undecaprenyl-diphosphate phosphatase		4616316	PISL_RS00640	807	268	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	115158	115823	-						4616351	PISL_RS00645	666		old_locus_tag=Pisl_0123
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	115158	115823	-	WP_011761883.1	WP_011761883.1		queuosine precursor transporter		4616351	PISL_RS00645	666	221	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	115878	116627	+						4617204	PISL_RS00650	750		old_locus_tag=Pisl_0124
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	115878	116627	+	WP_011761884.1	WP_011761884.1		indole-3-glycerol-phosphate synthase		4617204	PISL_RS00650	750	249	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	116628	117581	+						4616581	PISL_RS00655	954		old_locus_tag=Pisl_0125
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	116628	117581	+	WP_011761885.1	WP_011761885.1		cation diffusion facilitator family transporter		4616581	PISL_RS00655	954	317	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	117496	117777	-						52278164	PISL_RS10410	282		old_locus_tag=Pisl_0126
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	117496	117777	-	WP_011761886.1	WP_011761886.1		transcriptional regulator		52278164	PISL_RS10410	282	93	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	117816	118796	-						4617173	PISL_RS00660	981		old_locus_tag=Pisl_0127
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	117816	118796	-	WP_011761887.1	WP_011761887.1		sodium:calcium antiporter		4617173	PISL_RS00660	981	326	
