# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	76983	77621	-	WP_014962388.1	WP_014962388.1		glycosyltransferase family 39 protein		13725528	NKOR_RS00365	639	212	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	77646	78812	-						41583262	NKOR_RS00370	1167		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	77646	78812	-	WP_016939512.1	WP_016939512.1		hypothetical protein		41583262	NKOR_RS00370	1167	388	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	78829	78945	-						70692789	NKOR_RS10180	117		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	78829	78945	-	WP_232212240.1	WP_232212240.1		hypothetical protein		70692789	NKOR_RS10180	117	38	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	78945	79712	-						13725529	NKOR_RS00380	768		old_locus_tag=NKOR_00380
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	78945	79712	-	WP_014962389.1	WP_014962389.1		glycosyltransferase family 2 protein		13725529	NKOR_RS00380	768	255	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	79793	80746	+						13725530	NKOR_RS00385	954		old_locus_tag=NKOR_00385
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	79793	80746	+	WP_014962390.1	WP_014962390.1		NAD-dependent epimerase/dehydratase family protein		13725530	NKOR_RS00385	954	317	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	80733	81461	-						13725531	NKOR_RS00390	729		old_locus_tag=NKOR_00390
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	80733	81461	-	WP_014962391.1	WP_014962391.1		glycosyltransferase		13725531	NKOR_RS00390	729	242	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	81573	82361	-						13725532	NKOR_RS00395	789		old_locus_tag=NKOR_00395
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	81573	82361	-	WP_014962392.1	WP_014962392.1		FkbM family methyltransferase		13725532	NKOR_RS00395	789	262	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	82417	83436	-						13725533	NKOR_RS00400	1020		old_locus_tag=NKOR_00400
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	82417	83436	-	WP_014962393.1	WP_014962393.1		GDP-mannose 4,6-dehydratase		13725533	NKOR_RS00400	1020	339	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	83499	83930	+						13725534	NKOR_RS00405	432		old_locus_tag=NKOR_00405
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	83499	83930	+	WP_014962394.1	WP_014962394.1		NUDIX hydrolase		13725534	NKOR_RS00405	432	143	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	83963	84901	+						13725535	NKOR_RS00410	939		old_locus_tag=NKOR_00410
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	83963	84901	+	WP_014962395.1	WP_014962395.1		GDP-L-fucose synthase		13725535	NKOR_RS00410	939	312	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	84924	86084	-						13725536	NKOR_RS00415	1161		old_locus_tag=NKOR_00415
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	84924	86084	-	WP_014962396.1	WP_014962396.1		glycosyltransferase		13725536	NKOR_RS00415	1161	386	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	86092	86448	-						13725537	NKOR_RS00420	357		old_locus_tag=NKOR_00420
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	86092	86448	-	WP_014962397.1	WP_014962397.1		hypothetical protein		13725537	NKOR_RS00420	357	118	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	86577	87005	-						13725538	NKOR_RS00425	429		old_locus_tag=NKOR_00425
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	86577	87005	-	WP_014962398.1	WP_014962398.1		glycosyltransferase family 2 protein		13725538	NKOR_RS00425	429	142	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	87153	88067	+						13725539	NKOR_RS00430	915		old_locus_tag=NKOR_00430
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	87153	88067	+	WP_014962399.1	WP_014962399.1		NAD(P)-dependent oxidoreductase		13725539	NKOR_RS00430	915	304	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	88133	89161	+						13725540	NKOR_RS00435	1029		old_locus_tag=NKOR_00435
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	88133	89161	+	WP_014962400.1	WP_014962400.1		D-glycero-D-manno-heptose 7-phosphate kinase		13725540	NKOR_RS00435	1029	342	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	89158	89751	+						13725541	NKOR_RS00440	594		old_locus_tag=NKOR_00440
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	89158	89751	+	WP_014962401.1	WP_014962401.1		SIS domain-containing protein		13725541	NKOR_RS00440	594	197	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	89744	90235	+						13725542	NKOR_RS00445	492		old_locus_tag=NKOR_00445
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	89744	90235	+	WP_014962402.1	WP_014962402.1		HAD family hydrolase		13725542	NKOR_RS00445	492	163	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	90282	91298	+						13725543	NKOR_RS00450	1017		old_locus_tag=NKOR_00450
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	90282	91298	+	WP_014962403.1	WP_014962403.1		NAD(P)-dependent oxidoreductase		13725543	NKOR_RS00450	1017	338	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	91304	91834	-					rfbC	13725544	NKOR_RS00455	531		old_locus_tag=NKOR_00455
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	91304	91834	-	WP_014962404.1	WP_014962404.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	13725544	NKOR_RS00455	531	176	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	91831	93051	-						13725545	NKOR_RS00460	1221		old_locus_tag=NKOR_00460
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	91831	93051	-	WP_232203005.1	WP_232203005.1		class I SAM-dependent methyltransferase		13725545	NKOR_RS00460	1221	406	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	93051	93758	-						13725546	NKOR_RS00465	708		old_locus_tag=NKOR_00465
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	93051	93758	-	WP_014962406.1	WP_014962406.1		glucose-1-phosphate cytidylyltransferase		13725546	NKOR_RS00465	708	235	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	93816	95333	+						13725547	NKOR_RS00470	1518		old_locus_tag=NKOR_00470
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	93816	95333	+	WP_016939517.1	WP_016939517.1		hypothetical protein		13725547	NKOR_RS00470	1518	505	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	95334	96323	-						13725548	NKOR_RS00475	990		old_locus_tag=NKOR_00475
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	95334	96323	-	WP_014962408.1	WP_014962408.1		SDR family NAD(P)-dependent oxidoreductase		13725548	NKOR_RS00475	990	329	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	96416	98284	+						13725549	NKOR_RS00480	1869		old_locus_tag=NKOR_00480
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	96416	98284	+	WP_014962409.1	WP_014962409.1		MBL fold metallo-hydrolase		13725549	NKOR_RS00480	1869	622	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	98334	99095	+						13725550	NKOR_RS00485	762		old_locus_tag=NKOR_00485
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	98334	99095	+	WP_014962410.1	WP_014962410.1		glycosyltransferase family protein		13725550	NKOR_RS00485	762	253	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	99144	100043	+						13725551	NKOR_RS00490	900		old_locus_tag=NKOR_00490
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	99144	100043	+	WP_014962411.1	WP_014962411.1		class I SAM-dependent methyltransferase		13725551	NKOR_RS00490	900	299	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	100094	100555	+						13725552	NKOR_RS00495	462		old_locus_tag=NKOR_00495
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	100094	100555	+	WP_014962412.1	WP_014962412.1		hypothetical protein		13725552	NKOR_RS00495	462	153	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	100656	101474	+						13725553	NKOR_RS00500	819		old_locus_tag=NKOR_00500
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	100656	101474	+	WP_014962413.1	WP_014962413.1		N-acetylneuraminate synthase family protein		13725553	NKOR_RS00500	819	272	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	101573	101701	+						70692790	NKOR_RS10185	129		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	101573	101701	+	WP_232212241.1	WP_232212241.1		hypothetical protein		70692790	NKOR_RS10185	129	42	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	101688	102287	+						13725554	NKOR_RS00510	600		old_locus_tag=NKOR_00505
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	101688	102287	+	WP_014962414.1	WP_014962414.1		HAD-IA family hydrolase		13725554	NKOR_RS00510	600	199	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	102296	103027	+						13725555	NKOR_RS00515	732		old_locus_tag=NKOR_00510
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	102296	103027	+	WP_014962415.1	WP_014962415.1		hypothetical protein		13725555	NKOR_RS00515	732	243	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	103161	103748	+						13725556	NKOR_RS00520	588		old_locus_tag=NKOR_00515
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	103161	103748	+	WP_232203006.1	WP_232203006.1		methionyl-tRNA formyltransferase		13725556	NKOR_RS00520	588	195	
gene	pseudogene	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	103793	104463	+						70692791	NKOR_RS10190	671		pseudo
CDS	without_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	103793	104463	+				PIG-L family deacetylase		70692791	NKOR_RS10190	671		pseudo
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	104466	105557	-						13725559	NKOR_RS00535	1092		old_locus_tag=NKOR_00530
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	104466	105557	-	WP_014962419.1	WP_014962419.1		DegT/DnrJ/EryC1/StrS family aminotransferase		13725559	NKOR_RS00535	1092	363	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	105609	106145	-						70692792	NKOR_RS10195	537		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	105609	106145	-	WP_232212231.1	WP_232212231.1		hypothetical protein		70692792	NKOR_RS10195	537	178	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	106150	106617	-						70692793	NKOR_RS10200	468		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	106150	106617	-	WP_232212232.1	WP_232212232.1		SIS domain-containing protein		70692793	NKOR_RS10200	468	155	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	106655	107578	-						13725560	NKOR_RS00545	924		old_locus_tag=NKOR_00545
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	106655	107578	-	WP_014962420.1	WP_014962420.1		NAD-dependent epimerase/dehydratase family protein		13725560	NKOR_RS00545	924	307	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	107688	108734	+					mtnA	13725561	NKOR_RS00550	1047		old_locus_tag=NKOR_00550
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	107688	108734	+	WP_014962421.1	WP_014962421.1		S-methyl-5-thioribose-1-phosphate isomerase	mtnA	13725561	NKOR_RS00550	1047	348	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	108760	109173	-						41583266	NKOR_RS00555	414		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	108760	109173	-	WP_026089925.1	WP_026089925.1		methyltransferase domain-containing protein		41583266	NKOR_RS00555	414	137	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	109146	109406	-						58787084	NKOR_RS09805	261		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	109146	109406	-	WP_026089926.1	WP_026089926.1		hypothetical protein		58787084	NKOR_RS09805	261	86	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	109611	110249	+						13725562	NKOR_RS00560	639		old_locus_tag=NKOR_00565
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	109611	110249	+	WP_014962422.1	WP_014962422.1		PqqD family peptide modification chaperone		13725562	NKOR_RS00560	639	212	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	110252	110899	-						13725563	NKOR_RS00565	648		old_locus_tag=NKOR_00570
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	110252	110899	-	WP_014962423.1	WP_014962423.1		SDR family oxidoreductase		13725563	NKOR_RS00565	648	215	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	110978	112753	-						13725564	NKOR_RS00570	1776		old_locus_tag=NKOR_00575
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	110978	112753	-	WP_014962424.1	WP_014962424.1		hypothetical protein		13725564	NKOR_RS00570	1776	591	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	112740	113210	-						13725565	NKOR_RS00575	471		old_locus_tag=NKOR_00580
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	112740	113210	-	WP_014962425.1	WP_014962425.1		hypothetical protein		13725565	NKOR_RS00575	471	156	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	113760	114824	+						13725566	NKOR_RS00580	1065		old_locus_tag=NKOR_00585
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	113760	114824	+	WP_014962426.1	WP_014962426.1		hypothetical protein		13725566	NKOR_RS00580	1065	354	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	114907	115134	+						13725567	NKOR_RS00585	228		old_locus_tag=NKOR_00590
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	114907	115134	+	WP_016939526.1	WP_016939526.1		hypothetical protein		13725567	NKOR_RS00585	228	75	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	115187	116041	-						13725568	NKOR_RS00590	855		old_locus_tag=NKOR_00595
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	115187	116041	-	WP_014962428.1	WP_014962428.1		hypothetical protein		13725568	NKOR_RS00590	855	284	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	116004	116243	-						13725569	NKOR_RS00595	240		old_locus_tag=NKOR_00600
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	116004	116243	-	WP_014962429.1	WP_014962429.1		hypothetical protein		13725569	NKOR_RS00595	240	79	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	116387	116815	+						13725570	NKOR_RS00600	429		old_locus_tag=NKOR_00605
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	116387	116815	+	WP_232203007.1	WP_232203007.1		PIN domain-containing protein		13725570	NKOR_RS00600	429	142	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	116818	117360	+						13725571	NKOR_RS00605	543		old_locus_tag=NKOR_00610
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	116818	117360	+	WP_016939868.1	WP_016939868.1		ribonuclease H-like domain-containing protein		13725571	NKOR_RS00605	543	180	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	117474	118001	+						13725572	NKOR_RS00610	528		old_locus_tag=NKOR_00615
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	117474	118001	+	WP_014962432.1	WP_014962432.1		hypothetical protein		13725572	NKOR_RS00610	528	175	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	118146	118415	+						13725573	NKOR_RS00615	270		old_locus_tag=NKOR_00620
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	118146	118415	+	WP_232203008.1	WP_232203008.1		hypothetical protein		13725573	NKOR_RS00615	270	89	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	118497	119156	+						13725574	NKOR_RS00620	660		old_locus_tag=NKOR_00625
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	118497	119156	+	WP_014962434.1	WP_014962434.1		hypothetical protein		13725574	NKOR_RS00620	660	219	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	119149	121383	+						13725575	NKOR_RS00625	2235		old_locus_tag=NKOR_00630
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	119149	121383	+	WP_014962435.1	WP_014962435.1		hypothetical protein		13725575	NKOR_RS00625	2235	744	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	121401	121802	+						13725576	NKOR_RS00630	402		old_locus_tag=NKOR_00635
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	121401	121802	+	WP_014962436.1	WP_014962436.1		hypothetical protein		13725576	NKOR_RS00630	402	133	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	121910	122386	-						13725577	NKOR_RS00635	477		old_locus_tag=NKOR_00640
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	121910	122386	-	WP_014962437.1	WP_014962437.1		hypothetical protein		13725577	NKOR_RS00635	477	158	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	122468	122896	-						13725578	NKOR_RS00640	429		old_locus_tag=NKOR_00645
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	122468	122896	-	WP_014962438.1	WP_014962438.1		hypothetical protein		13725578	NKOR_RS00640	429	142	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	122993	123781	-						13725579	NKOR_RS00645	789		old_locus_tag=NKOR_00650
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	122993	123781	-	WP_014962439.1	WP_014962439.1		hypothetical protein		13725579	NKOR_RS00645	789	262	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	123872	124468	-						13725580	NKOR_RS00650	597		old_locus_tag=NKOR_00655
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	123872	124468	-	WP_014962440.1	WP_014962440.1		hypothetical protein		13725580	NKOR_RS00650	597	198	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	124584	125801	-						13725581	NKOR_RS00655	1218		old_locus_tag=NKOR_00660
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	124584	125801	-	WP_014962441.1	WP_014962441.1		MarR family transcriptional regulator		13725581	NKOR_RS00655	1218	405	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	126234	126473	-						13725582	NKOR_RS00660	240		old_locus_tag=NKOR_00665
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	126234	126473	-	WP_014962442.1	WP_014962442.1		hypothetical protein		13725582	NKOR_RS00660	240	79	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	126591	127184	+						13725583	NKOR_RS00665	594		old_locus_tag=NKOR_00670
